"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","REGION","LLAVE_PANEL","ESTRATO","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","I339_1","D341_T","I342","D344","I345_1","I348","D347_T","D350","D351_T","INGTOT","INGTOTP","ingtrabw","RESIDENT","fa_def25"
2025,"01","26185",1,"0080",1,1,"202501261851008014",1,4,3,1,2,,2,54,4,4,6,11,1970,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,884.1335139386583
2025,"01","47268",1,"0042",1,1,"202410472681004211",1,1,1,1,2,,1,30,1,1,16,10,1994,1,,,,,,,,,,,,,,,,4416,4390,3,5,1,,2,25,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,2200,72,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,2200,312,,,,,,,450,2512,2512,2962,1,966.2517623077389
2025,"01","47268",1,"0042",1,1,"202410472681004212",1,2,2,1,2,,2,24,2,2,31,3,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,2,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,884.6727218538632
2025,"01","47268",1,"0042",1,1,"202410472681004213",1,3,3,1,2,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","2990301",1,"0016",1,1,"20240129903011001611",1,1,1,1,2,,1,77,1,1,23,4,1947,1,,,,,,,,,,,,,,,,7341,3319,2,,3,2,1,1,4,0,4,4,0,0,5,17,,17,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,7,1,,,1732,,,,,,,1732,1732,1732,1,803.6886695494162
2025,"01","2990301",1,"0016",1,1,"20240129903011001612",1,2,2,1,2,,2,73,2,2,29,9,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,741.9599850264959
2025,"01","2990301",1,"0016",1,1,"20240129903011001613",1,3,3,1,2,,1,41,3,3,15,7,1983,1,,,,,,,,,,,,,,,,6222,311,2,,3,2,1,1,10,0,10,8,0,8,8,44,,44,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1732,87,,,,,,1819,1819,1819,1,968.1508679761909
2025,"01","2261602",1,"0025",1,1,"20250122616021002511",1,1,1,1,2,,2,54,1,1,25,11,1970,1,,,,,,,,,,,,,,,,9511,4781,2,,3,2,1,1,9,9,9,9,9,9,9,63,,63,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,1,,,520,15,,,,,,535,535,535,1,605.2655392923565
2025,"01","47176",1,"0023",1,1,"202401471761002311",1,1,1,1,2,,1,48,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","47176",1,"0023",1,1,"202401471761002312",1,2,2,1,2,,2,43,2,2,99,99,1982,1,,,,,,,,,,,,,,,,5212,4711,2,,3,2,1,2,8,8,8,8,8,8,8,56,,56,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,900,100,,,,,,1000,1000,1000,1,898.7304616126437
2025,"01","47176",1,"0023",1,1,"202401471761002313",1,3,3,1,2,,1,20,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","47176",1,"0023",1,1,"202401471761002314",1,4,3,1,2,,2,16,4,4,9,1,2009,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,5223,4711,4,,3,2,1,2,5,5,5,5,5,5,5,35,,35,1,,2,,2,,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,1,,,,,,,,,,,,,1,877.8580005848131
2025,"01","25128",1,"0014",1,1,"202410251281001411",1,1,1,1,2,,1,51,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","25128",1,"0014",1,1,"202410251281001412",1,2,6,1,2,,2,84,2,3,9,9,1940,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,1,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,721.299790032172
2025,"01","25128",1,"0014",1,1,"202410251281001413",1,3,7,1,2,,1,65,3,3,28,12,1959,1,,,,,,,,,,,,,,,,5414,8010,3,5,1,,1,5,12,0,12,12,12,12,12,72,,72,1,,2,,2,1,4,1200,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1200,,,,,,,,200,1200,1200,1400,1,781.3096127772013
2025,"01","2295001",1,"0029",1,1,"20231022950011002911",1,1,1,1,2,,2,52,1,1,25,6,1972,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1334.826432387249
2025,"01","2295001",1,"0029",1,1,"20231022950011002912",1,2,3,1,2,,1,18,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","2990301",1,"0012",1,1,"20240129903011001211",1,1,1,1,2,,2,75,1,1,5,7,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,741.9599850264959
2025,"01","24551",1,"0059",1,1,"202404245511005911",1,1,1,1,2,,1,22,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","24551",1,"0059",1,1,"202404245511005912",1,2,2,1,2,,2,23,2,2,5,12,2001,1,,,,,,,,,,,,,,,,5212,4773,3,5,2,1,1,4,10,10,10,10,10,10,10,70,,70,1,,2,,2,2,2,350,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,1516,,,,,,,,29,1516,1516,1545,1,788.3549777078026
2025,"01","24551",1,"0059",1,1,"202501245511005913",1,3,3,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","2442402",1,"0075",1,1,"20250124424021007511",1,1,1,1,2,,2,35,1,1,8,12,1989,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,4,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,998.4506045245145
2025,"01","2442402",1,"0075",1,1,"20250124424021007512",1,2,2,1,2,,1,42,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","2442402",1,"0075",1,1,"20250124424021007513",1,3,3,1,2,,2,19,3,3,30,8,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,4,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,6,3,,,,,,,,,,,,,1,975.2622046412422
2025,"01","2442402",1,"0075",1,1,"20250124424021007514",1,4,3,1,2,,1,15,4,4,6,1,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,879.8478986400537
2025,"01","2442402",1,"0075",1,1,"20250124424021007515",1,5,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","2442402",1,"0075",1,1,"20250124424021007516",1,6,3,1,2,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","2442402",1,"0075",1,1,"20250124424021007517",1,7,3,1,2,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","27198",1,"0065",1,1,"202501271981006511",1,1,1,1,2,,2,56,1,1,5,7,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,6,,,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,653.7492447938223
2025,"01","27198",1,"0065",1,1,"202501271981006512",1,2,2,1,2,,1,70,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","27198",1,"0065",1,1,"202501271981006513",1,3,3,1,2,,2,29,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","19833",1,"0114",1,1,"202501198331011411",1,1,1,1,2,,2,59,1,1,12,11,1965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,8,4,,,,,,,,,,,,,1,683.5343084009885
2025,"01","19833",1,"0114",1,1,"202501198331011412",1,2,7,1,2,,1,54,2,2,25,11,1970,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,740.4021645325699
2025,"01","1901401",1,"0096",1,1,"20250119014011009611",1,1,1,1,2,,2,33,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","1901401",1,"0096",1,1,"20250119014011009612",1,2,6,1,2,,2,61,2,2,99,99,1964,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1030.9050894164918
2025,"01","1901401",1,"0096",1,1,"20250119014011009613",1,3,8,1,2,,1,21,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","1853402",1,"0043",1,1,"20231018534021004311",1,1,1,1,2,,2,83,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","1853402",1,"0043",1,1,"20231018534021004312",1,2,3,1,2,,1,57,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","1853402",1,"0043",1,1,"20231018534021004313",1,3,3,1,2,,1,53,3,3,20,6,1971,1,,,,,,,,,,,,,,,,3331,5229,3,5,1,,1,20,0,8,8,8,8,8,8,48,,48,1,,1,2,2,2,4,1800,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1800,,,,,,,,342,1800,1800,2142,1,654.3825827371983
2025,"01","1853402",1,"0043",1,1,"20231018534021004314",1,4,3,1,2,,1,51,4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","18323",1,"0086",1,1,"202401183231008611",1,1,1,1,2,,1,40,1,1,10,4,1984,1,,,,,,,,,,,,,,,,2152,6201,3,5,1,,5,1000,0,8,8,8,8,8,8,48,3,51,1,,1,1,1,2,4,5000,,,,,,100,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,5000,,,,,100,,,1668,5100,5000,6768,1,446.75241842450384
2025,"01","18323",1,"0086",1,1,"202401183231008612",1,2,2,1,2,,2,38,2,2,8,12,1986,1,,,,,,,,,,,,,,,,9533,4799,2,,3,2,1,1,0,2,2,2,2,2,2,12,,12,1,,1,1,1,1,,,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,,,620,,,,,,,620,620,620,1,418.7592756520851
2025,"01","18323",1,"0086",1,1,"202401183231008613",1,3,3,1,2,,2,18,3,2,27,6,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,409.03384958228537
2025,"01","18323",1,"0086",1,1,"202401183231008614",1,4,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","18323",1,"0086",1,1,"202401183231008615",1,5,3,1,2,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","18323",1,"0086",1,1,"202401183231008616",1,6,6,1,2,,2,76,6,6,11,5,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,1,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,342.3768223001247
2025,"01","18323",1,"0086",1,1,"202501183231008617",1,7,8,2,,2,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025,"01","18323",1,"0086",1,1,"202501183231008618",1,8,8,2,,2,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025,"01","18323",1,"0086",1,1,"202501183231008619",1,9,8,2,,2,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025,"01","2469601",1,"0060",1,1,"20231024696011006011",1,1,1,1,2,,1,60,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","2469601",1,"0060",1,1,"20231024696011006012",1,5,11,1,2,,2,53,5,5,15,5,1971,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,8,1,,2,2,2,2,2,2,1,9,4,,,,,,,,,,,,,1,1309.7194262863597
2025,"01","2469601",1,"0060",1,1,"20231024696011006013",1,2,3,1,2,,1,19,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","2469601",1,"0060",1,1,"20231024696011006014",1,3,3,1,2,,1,17,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","2469601",1,"0060",1,1,"20231024696011006015",1,4,3,1,2,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","19418",1,"0046",1,1,"202310194181004611",1,1,1,1,2,,1,49,1,1,23,7,1975,1,,,,,,,,,,,,,,,,3314,2022,1,,2,2,1,4,0,10,10,10,10,10,10,60,,60,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1947,,,,,,,1947,1947,1947,1,2139.609856989263
2025,"01","19418",1,"0046",1,1,"202310194181004612",1,2,2,1,2,,2,44,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","19418",1,"0046",1,1,"202310194181004613",1,3,3,1,2,,1,19,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","19418",1,"0046",1,1,"202310194181004614",1,4,3,1,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","19418",1,"0046",1,1,"202310194181004615",1,5,6,1,1,,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025,"01","26771",1,"0065",1,1,"202401267711006511",1,1,1,1,2,,2,77,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","26771",1,"0065",1,1,"202401267711006513",1,2,3,1,2,,2,50,2,2,13,2,1974,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,1,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,3,,,,,,,,,,,,,1,728.5413147280407
2025,"01","26771",1,"0065",1,1,"202401267711006512",1,3,3,1,2,,2,49,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","26771",1,"0065",1,1,"202401267711006515",1,4,4,1,2,,1,51,4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","26771",1,"0065",1,1,"202404267711006516",1,5,5,1,2,,1,25,5,5,17,10,1999,1,,,,,,,,,,,,,,,,3521,6020,3,5,1,,5,9998,0,8,8,8,8,8,8,48,,48,1,,1,2,2,2,4,1800,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,1800,,,,,,,,200,1800,1800,2000,1,950.641436795651
2025,"01","26771",1,"0065",1,1,"202404267711006517",1,6,5,1,2,,2,16,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","26771",1,"0065",1,1,"202401267711006514",1,7,3,1,2,,2,40,7,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","26771",1,"0065",1,1,"202404267711006518",1,8,5,1,2,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","26771",1,"0065",1,1,"202501267711006519",1,9,5,1,2,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","25285",1,"0128",1,1,"202401252851012811",1,1,1,1,2,,1,66,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","25285",1,"0128",1,1,"202401252851012812",1,2,2,1,2,,2,63,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","25285",1,"0128",1,1,"202401252851012813",1,3,3,1,2,,1,36,3,3,15,12,1988,1,,,,,,,,,,,,,,,,5211,4641,2,,1,,1,1,0,10,10,10,10,10,10,60,,60,1,,2,,2,2,,,,2000,,,,,,,,,,,,,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,,,2000,,,,,,,2000,2000,2000,1,906.5081933905167
